scenario_id,attacker,defender,att_avg_threat,att_avg_tech_gen,att_modern_pct,att_avg_stealth,att_avg_ew,att_fighter_count,att_sam_count,att_uav_count,att_military_budget,att_aircraft_count,att_zone,dfn_avg_threat,dfn_avg_tech_gen,dfn_modern_pct,dfn_avg_stealth,dfn_avg_ew,dfn_fighter_count,dfn_sam_count,dfn_uav_count,dfn_military_budget,dfn_aircraft_count,dfn_zone,threat_ratio,tech_ratio,number_ratio,budget_ratio,outcome,attacker_win_probability
SCN_0610,Saudi Arabia,USA,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.917,0.977,0.112,0.085,Stalemate,0.6
SCN_0611,Saudi Arabia,North Korea,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.271,1.181,0.416,18.75,Attacker_Wins,0.88
SCN_0612,Iran,United Kingdom,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.735,0.856,2.217,0.146,Stalemate,0.6
SCN_0613,Saudi Arabia,Russia,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.87,0.895,0.2,0.872,Stalemate,0.4
SCN_0614,Turkey,Japan,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.861,0.944,0.57,0.363,Attacker_Wins,0.71
SCN_0615,Russia,North Korea,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.461,1.319,2.082,21.5,Attacker_Wins,0.95
SCN_0616,France,Pakistan,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.256,1.117,0.598,5.673,Stalemate,0.51
SCN_0617,Israel,Russia,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.977,1.0,0.206,0.273,Stalemate,0.49
SCN_0618,Turkey,France,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,0.903,0.97,0.815,0.314,Stalemate,0.53
SCN_0619,China,Japan,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.853,0.889,4.328,4.392,Stalemate,0.49
SCN_0620,Japan,Saudi Arabia,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,1.076,1.059,1.551,0.68,Stalemate,0.57
SCN_0621,Israel,Saudi Arabia,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,1.123,1.118,1.03,0.313,Attacker_Wins,0.67
SCN_0622,France,Turkey,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,1.108,1.031,1.227,3.189,Stalemate,0.46
SCN_0623,Australia,Saudi Arabia,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,1.031,1.019,0.453,0.427,Stalemate,0.58
SCN_0624,Turkey,United Kingdom,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.908,0.97,1.362,0.272,Stalemate,0.48
SCN_0625,Japan,Pakistan,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.316,1.148,0.854,4.904,Attacker_Wins,0.72
SCN_0626,North Korea,China,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,0.858,0.9,0.358,0.018,Stalemate,0.47
SCN_0627,Japan,USA,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.987,1.034,0.174,0.058,Stalemate,0.6
SCN_0628,Pakistan,Israel,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.728,0.825,1.763,0.443,Stalemate,0.57
SCN_0629,United Kingdom,USA,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.935,1.007,0.073,0.077,Stalemate,0.4
SCN_0630,Japan,Australia,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,1.044,1.039,3.425,1.594,Attacker_Wins,0.69
SCN_0631,Australia,North Korea,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.31,1.203,0.188,8.0,Attacker_Wins,0.66
SCN_0632,North Korea,USA,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.721,0.828,0.27,0.005,Stalemate,0.51
SCN_0633,Israel,China,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,1.224,1.188,0.153,0.105,Stalemate,0.5
SCN_0634,United Kingdom,USA,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.935,1.007,0.073,0.077,Stalemate,0.6
SCN_0635,Japan,Russia,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.936,0.947,0.31,0.593,Stalemate,0.57
SCN_0636,Israel,Iran,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,1.498,1.267,0.715,2.374,Stalemate,0.53
SCN_0637,Turkey,Russia,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.806,0.895,0.177,0.215,Stalemate,0.45
SCN_0638,India,Russia,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.756,0.859,0.538,0.947,Attacker_Wins,0.62
SCN_0639,Japan,Saudi Arabia,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,1.076,1.059,1.551,0.68,Stalemate,0.57
SCN_0640,Russia,USA,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,1.054,1.092,0.562,0.097,Stalemate,0.56
SCN_0641,France,Israel,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.914,0.922,1.054,2.511,Stalemate,0.6
SCN_0642,North Korea,USA,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.721,0.828,0.27,0.005,Defender_Wins,0.36
SCN_0643,China,Israel,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.817,0.842,6.519,9.532,Attacker_Wins,0.84
SCN_0644,North Korea,United Kingdom,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.771,0.822,3.704,0.059,Stalemate,0.55
SCN_0645,Turkey,Pakistan,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.134,1.084,0.487,1.779,Stalemate,0.4
SCN_0646,Russia,France,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,1.119,1.084,4.614,1.458,Stalemate,0.59
SCN_0647,Turkey,India,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,1.066,1.042,0.329,0.227,Stalemate,0.44
SCN_0648,Saudi Arabia,India,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,1.15,1.042,0.371,0.921,Stalemate,0.51
SCN_0649,Australia,Pakistan,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.261,1.105,0.249,3.077,Attacker_Wins,0.64
SCN_0650,Turkey,Russia,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.806,0.895,0.177,0.215,Attacker_Wins,0.67
SCN_0651,United Kingdom,Japan,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.948,0.973,0.419,1.333,Attacker_Wins,0.66
SCN_0652,Turkey,France,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,0.903,0.97,0.815,0.314,Stalemate,0.45
SCN_0653,Australia,North Korea,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.31,1.203,0.188,8.0,Attacker_Wins,0.75
SCN_0654,Saudi Arabia,North Korea,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.271,1.181,0.416,18.75,Attacker_Wins,0.91
SCN_0655,India,Israel,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.774,0.859,2.614,3.464,Attacker_Wins,0.63
SCN_0656,Pakistan,Russia,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.711,0.825,0.363,0.121,Stalemate,0.55
SCN_0657,China,Australia,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,0.89,0.924,14.821,7.0,Attacker_Wins,0.95
SCN_0658,Turkey,Australia,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,0.899,0.982,1.953,0.578,Stalemate,0.6
SCN_0659,China,Russia,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.798,0.842,1.34,2.605,Stalemate,0.6
SCN_0660,North Korea,Saudi Arabia,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,0.787,0.847,2.406,0.053,Attacker_Wins,0.68
SCN_0661,Turkey,Japan,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.861,0.944,0.57,0.363,Defender_Wins,0.37
SCN_0662,Pakistan,Israel,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.728,0.825,1.763,0.443,Stalemate,0.6
SCN_0663,Israel,Japan,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,1.043,1.056,0.664,0.461,Stalemate,0.5
SCN_0664,Russia,India,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,1.322,1.164,1.86,1.057,Stalemate,0.6
SCN_0665,United Kingdom,Pakistan,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.248,1.117,0.358,6.538,Stalemate,0.54
SCN_0666,Australia,Japan,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.958,0.962,0.292,0.627,Stalemate,0.56
SCN_0667,North Korea,India,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,0.905,0.882,0.894,0.049,Stalemate,0.59
SCN_0668,France,North Korea,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,5.9,3.6,60.0,1.1,3.1,2,1,1,4.0,563,3,1.305,1.217,0.451,14.75,Attacker_Wins,0.82
SCN_0669,Turkey,Pakistan,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.134,1.084,0.487,1.779,Stalemate,0.59
SCN_0670,Russia,France,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,1.119,1.084,4.614,1.458,Attacker_Wins,0.76
SCN_0671,Israel,Turkey,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,1.212,1.118,1.164,1.27,Stalemate,0.55
SCN_0672,Israel,United Kingdom,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,1.101,1.084,1.586,0.346,Attacker_Wins,0.63
SCN_0673,France,Russia,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.893,0.922,0.217,0.686,Stalemate,0.43
SCN_0674,Saudi Arabia,Iran,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,1.335,1.133,0.694,7.576,Stalemate,0.57
SCN_0675,China,United Kingdom,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.899,0.913,10.336,3.294,Attacker_Wins,0.95
SCN_0676,Turkey,Israel,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.825,0.895,0.859,0.787,Stalemate,0.56
SCN_0677,Saudi Arabia,USA,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.917,0.977,0.112,0.085,Stalemate,0.49
SCN_0678,USA,Japan,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,1.014,0.967,5.744,17.373,Attacker_Wins,0.95
SCN_0679,Pakistan,Russia,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.711,0.825,0.363,0.121,Stalemate,0.53
SCN_0680,United Kingdom,USA,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,0.935,1.007,0.073,0.077,Stalemate,0.55
SCN_0681,Iran,United Kingdom,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.735,0.856,2.217,0.146,Stalemate,0.45
SCN_0682,United Kingdom,Russia,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.887,0.922,0.13,0.791,Stalemate,0.58
SCN_0683,Japan,Israel,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.958,0.947,1.506,2.17,Stalemate,0.49
SCN_0684,China,Japan,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,0.853,0.889,4.328,4.392,Attacker_Wins,0.67
SCN_0685,Saudi Arabia,India,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,1.15,1.042,0.371,0.921,Attacker_Wins,0.62
SCN_0686,China,Israel,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,8.42,4.75,83.3,2.33,8.25,2,3,1,23.5,241,1,0.817,0.842,6.519,9.532,Attacker_Wins,0.87
SCN_0687,Turkey,United Kingdom,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.908,0.97,1.362,0.272,Stalemate,0.53
SCN_0688,Japan,Turkey,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,1.161,1.059,1.754,2.757,Attacker_Wins,0.62
SCN_0689,Japan,Saudi Arabia,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,1.076,1.059,1.551,0.68,Stalemate,0.6
SCN_0690,Iran,France,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,0.73,0.856,1.327,0.168,Stalemate,0.59
SCN_0691,Turkey,United Kingdom,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,7.65,4.38,75.0,3.5,7.7,3,1,0,68.0,152,1,0.908,0.97,1.362,0.272,Stalemate,0.43
SCN_0692,Turkey,Russia,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.806,0.895,0.177,0.215,Stalemate,0.45
SCN_0693,France,Turkey,7.7,4.38,75.0,2.5,7.3,2,1,0,59.0,254,1,6.95,4.25,75.0,3.25,6.12,3,0,1,18.5,207,2,1.108,1.031,1.227,3.189,Stalemate,0.45
SCN_0694,USA,Japan,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,1.014,0.967,5.744,17.373,Attacker_Wins,0.95
SCN_0695,Saudi Arabia,Pakistan,7.5,4.25,75.0,1.88,7.25,3,1,0,75.0,234,2,6.13,3.92,66.7,1.58,5.17,4,1,1,10.4,425,3,1.223,1.084,0.551,7.212,Attacker_Wins,0.78
SCN_0696,USA,China,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,1.189,1.088,1.327,3.955,Stalemate,0.6
SCN_0697,China,Iran,6.88,4.0,75.0,2.38,6.06,4,2,1,224.0,1571,3,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,1.224,1.067,4.662,22.626,Attacker_Wins,0.94
SCN_0698,India,Russia,6.52,4.08,66.7,2.08,6.31,7,2,1,81.4,630,1,8.62,4.75,75.0,2.94,8.04,3,3,1,86.0,1172,2,0.756,0.859,0.538,0.947,Stalemate,0.57
SCN_0699,USA,Japan,8.18,4.35,80.0,3.05,7.48,5,3,1,886.0,2085,1,8.07,4.5,50.0,3.5,7.7,3,1,0,51.0,363,1,1.014,0.967,5.744,17.373,Attacker_Wins,0.95
SCN_0700,Australia,Iran,7.73,4.33,66.7,4.5,7.6,3,0,0,32.0,106,1,5.62,3.75,50.0,1.62,3.88,2,1,1,9.9,337,2,1.375,1.155,0.315,3.232,Attacker_Wins,0.71
